scenario,description,category,generated_video_name
0277_perspective-left_take-2_trimmed-light-on-mug-block.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow mug and the blue rectangular block sit on the black, clockwise-rotating platform, and the spotlight points toward the yellow mug and the block. The yellow mug and the blue rectangular block are rotating clockwise around the center of the black rotating platform, while the spotlight casts a large shadow on the wall behind it.",Optics,0277_perspective-left_trimmed-light-on-mug-block.mp4
0278_perspective-center_take-2_trimmed-light-on-mug-block.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow mug and the blue rectangular block sit on the black, clockwise-rotating platform, and the spotlight points toward the yellow mug and the block. The yellow mug and the blue rectangular block are rotating clockwise around the center of the black rotating platform, while the spotlight casts a large shadow on the wall behind it.",Optics,0278_perspective-center_trimmed-light-on-mug-block.mp4
0279_perspective-right_take-2_trimmed-light-on-mug-block.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow mug and the blue rectangular block sit on the black, clockwise-rotating platform, and the spotlight points toward the yellow mug and the block. The yellow mug and the blue rectangular block are rotating clockwise around the center of the black rotating platform, while the spotlight casts a large shadow on the wall behind it.",Optics,0279_perspective-right_trimmed-light-on-mug-block.mp4
0280_perspective-left_take-2_trimmed-light-on-statue.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The small porcelain statue sits on the black, clockwise-rotating platform, and the spotlight points toward the porcelain statue. The small porcelain statue rotates clockwise on the black platform while the spotlight casts a large shadow on the wall behind it.",Optics,0280_perspective-left_trimmed-light-on-statue.mp4
0281_perspective-center_take-2_trimmed-light-on-statue.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The small porcelain statue sits on the black, clockwise-rotating platform, and the spotlight points toward the porcelain statue. The small porcelain statue rotates clockwise on the black platform while the spotlight casts a large shadow on the wall behind it.",Optics,0281_perspective-center_trimmed-light-on-statue.mp4
0282_perspective-right_take-2_trimmed-light-on-statue.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The small porcelain statue sits on the black, clockwise-rotating platform, and the spotlight points toward the porcelain statue. The small porcelain statue rotates clockwise on the black platform while the spotlight casts a large shadow on the wall behind it.",Optics,0282_perspective-right_trimmed-light-on-statue.mp4
0283_perspective-left_take-2_trimmed-liquid-on-duck.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow rubber duck is placed on an empty baking tray, and the beverage dispenser sits on a woven basket behind it. The glass beverage dispenser is filled with a bright-red liquid. The glass beverage dispenser pours the bright red liquid on the yellow rubber duck.",Fluid Dynamics,0283_perspective-left_trimmed-liquid-on-duck.mp4
0284_perspective-center_take-2_trimmed-liquid-on-duck.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow rubber duck is placed on an empty baking tray, and the beverage dispenser sits on a woven basket behind it. The glass beverage dispenser is filled with a bright-red liquid. The glass beverage dispenser pours the bright red liquid on the yellow rubber duck.",Fluid Dynamics,0284_perspective-center_trimmed-liquid-on-duck.mp4
0285_perspective-right_take-2_trimmed-liquid-on-duck.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow rubber duck is placed on an empty baking tray, and the beverage dispenser sits on a woven basket behind it. The glass beverage dispenser is filled with a bright-red liquid. The glass beverage dispenser pours the bright red liquid on the yellow rubber duck.",Fluid Dynamics,0285_perspective-right_trimmed-liquid-on-duck.mp4
0286_perspective-left_take-2_trimmed-liquid-overfill.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The glass beverage dispenser is filled with a bright red liquid, and the glass sits on a baking tray. The glass beverage dispenser pours the bright red liquid into the glass.",Fluid Dynamics,0286_perspective-left_trimmed-liquid-overfill.mp4
0287_perspective-center_take-2_trimmed-liquid-overfill.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The glass beverage dispenser is filled with a bright red liquid, and the glass sits on a baking tray. The glass beverage dispenser pours the bright red liquid into the glass.",Fluid Dynamics,0287_perspective-center_trimmed-liquid-overfill.mp4
0288_perspective-right_take-2_trimmed-liquid-overfill.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The glass beverage dispenser is filled with a bright red liquid, and the glass sits on a baking tray. The glass beverage dispenser pours the bright red liquid into the glass.",Fluid Dynamics,0288_perspective-right_trimmed-liquid-overfill.mp4
